"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
1,0,0.49,-1.68352176273732,407.214330619779,3.51298245917357,"light",0
2,0.01,0.5,-1.70456519970157,5.22409673877463,0.0368357218248698,"light",0
3,0.02,0.51,-1.73329774604009,527.140612688259,3.70280298117136,"light",0
4,0.03,0.52,-1.68979721668618,5.22318608616288,0.0332542237228334,"light",52
5,0.04,0.53,-1.66903722703517,445.860453216785,3.22700335710506,"light",0
6,0.05,0.54,-1.66205783930036,5.22191607928317,0.0339859162913738,"light",0
7,0.06,0.55,-1.62841026675862,403.730166846309,3.1523190110036,"light",0
8,0.07,0.56,-1.63558639281546,5.2203381130008,0.0346859804090122,"light",0
9,0.08,0.57,-1.67319474650136,502.684746679578,3.28131576169226,"light",0
10,0.09,0.58,-1.69338319416725,495.220408782869,3.43530461096724,"light",0
11,0.1,0.59,-1.71480705720241,5.22439910125077,0.0336235714984118,"light",0
12,0.11,0.6,-1.71170945113183,5.22458235197004,0.0330784214086593,"light",0
13,0.12,0.61,-1.74902831197622,106.421288240181,0.777763731020205,"light",0
14,0.13,0.62,-1.74377928886715,5.226767190715,0.0331206362151619,"light",0
15,0.14,0.63,-1.54280327977357,1.25633760873216,0.00666508119560136,"heavy",52
16,0.15,0.64,-1.55823356299259,13.4651691680516,0.118514449671819,"light",0
17,0.16,0.65,-1.49650517453216,5.21530524487488,0.0503959593077361,"light",0
18,0.17,0.66,-1.35762029586802,1.67921215858023,0.0154311417002832,"heavy",0
19,0.18,0.67,-3.30769291484752,0.107069574529927,1e-08,"heavy",0
20,0.19,0.68,-3.85111274435146,0.114731663918594,1e-08,"heavy",0
21,0.2,0.69,-4.34689895252899,0.122513720787891,1e-08,"heavy",0
22,0.21,0.7,-4.63583892091394,0.126192349323736,1e-08,"heavy",0
23,0.22,0.71,-5.1482503906721,0.135971128817763,1e-08,"heavy",0
24,0.23,0.72,-5.14375849518728,0.135039849254415,1e-08,"heavy",0
25,0.24,0.73,-1.50654900699969,1.37517343469476,0.0123830403247539,"heavy",0
26,0.25,0.74,-1.47447636633652,1.49051104543247,0.0149182186261193,"heavy",0
27,0.26,0.75,-1.42990035987641,1.65717919818483,0.0188152513245963,"heavy",0
28,0.27,0.76,-1.38957463313153,1.59972352666302,0.0178039659057217,"heavy",0
29,0.28,0.77,-1.34020330400278,1.85238357553446,0.0242653483450896,"heavy",52
30,0.29,0.78,-1.29540154236491,2.0878733070992,0.0308950994749525,"light",0
31,0.3,0.79,-1.25575078926271,2.21878130799329,0.0347807447649145,"light",0
32,0.31,0.8,-1.21776527676759,2.39386697292851,0.0397553753679903,"light",52
