"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
1,0,0.49,0.25233696576979,2.77845850369586,0.197971389442643,"light",0
2,0.01,0.5,0.263661427413941,2.87498406204159,0.211251694237991,"light",52
3,0.02,0.51,0.269214920418308,2.8689124170257,0.210621859710981,"light",0
4,0.03,0.52,0.269913943666745,2.71825027926403,0.190526276259003,"light",0
5,0.04,0.53,0.25884258742833,2.51425355546124,0.162684236567318,"light",0
6,0.05,0.54,0.182707178618432,2.24406477814853,0.114913021032744,"light",0
7,0.06,0.55,-0.000475965074921017,242.76991810999,13.5311445599647,"light",0
8,0.07,0.56,-0.0863865047898009,255.335468597198,10.9180943670297,"light",0
9,0.08,0.57,-0.106434842218164,256.426618898906,10.7604058886782,"light",0
10,0.09,0.58,-0.0659522380123899,221.339587022483,11.2622682439989,"light",0
11,0.1,0.59,0.107103338671745,2.14738258798978,0.0970898643189332,"light",0
12,0.11,0.6,0.214080052989933,2.29712020595846,0.123064215329624,"light",0
13,0.12,0.61,0.23410740786664,2.38817259667663,0.132777861128713,"light",0
14,0.13,0.62,0.243690191873383,2.27602807652114,0.122614684866883,"light",52
15,0.14,0.63,0.245107193733169,2.27217916654879,0.122482634220183,"light",0
16,0.15,0.64,0.24927943411461,2.34067207355186,0.129491324226591,"light",0
17,0.16,0.65,0.249386356282013,2.27273990957028,0.123178088411917,"light",0
18,0.17,0.66,0.246478567441395,2.16994143660396,0.113391379520093,"light",0
19,0.18,0.67,0.256018533764957,2.31297600589355,0.127137324395281,"light",0
20,0.19,0.68,0.235555502112762,1.99972808046272,0.0960994295023472,"heavy",0
21,0.2,0.69,0.203748701655857,1.80832644741181,0.0771558763284053,"heavy",0
22,0.21,0.7,0.163983693313303,1.65649587282982,0.0624060495202767,"heavy",0
23,0.22,0.71,0.128390709813387,1.62524338433688,0.0590122360194857,"heavy",0
24,0.23,0.72,0.0975372498738702,1.55864000087534,0.0534121175520743,"heavy",0
25,0.24,0.73,0.0715107488201834,1.51603034357379,0.0503367503467941,"heavy",0
26,0.25,0.74,0.0551435399833006,1.59849686341074,0.056449004291051,"heavy",0
27,0.26,0.75,0.0456123450146133,1.62370297575489,0.0586411072520112,"heavy",0
28,0.27,0.76,-0.551119514045726,0.0824076568188798,1e-08,"heavy",0
29,0.28,0.77,0.0456025320533678,1.65911180990008,0.0633367194701346,"heavy",0
30,0.29,0.78,0.0396839243097704,1.65415165947659,0.0636995245665979,"heavy",0
31,0.3,0.79,-0.550287414013545,0.0821386598571946,1e-08,"heavy",0
32,0.31,0.8,0.038661676400135,1.82348242403087,0.0795144615590752,"heavy",52
33,0.32,0.81,0.0327500645956621,1.99933323141664,0.0970149151433865,"heavy",0
34,0.33,0.82,-0.00488276288594057,1.89767577106879,0.0817230915318229,"heavy",0
35,0.34,0.83,-0.0106405466207221,1.89936957403148,0.0806797417996432,"heavy",0
36,0.35,0.84,0.0273681725357674,2.01598057694663,0.0970630570235347,"light",0
37,0.36,0.85,0.0313842400665461,1.84206143212371,0.080465899973091,"heavy",0
38,0.37,0.86,0.0265167502833881,1.8248573852271,0.0765175057793735,"heavy",0
39,0.38,0.87,0.0124250774533205,1.65065478558126,0.0612805537578153,"heavy",0
40,0.39,0.88,-0.64900124670462,0.0835525016906937,1e-08,"heavy",0
41,0.4,0.89,0.00921164201184931,1.46030335285336,0.045666135686273,"heavy",0
42,0.41,0.9,-0.00339529154921673,1.27873256716216,0.0314987871231305,"heavy",0
43,0.42,0.91,0.0227051704815574,1.48126328035296,0.0473645291633621,"heavy",0
44,0.43,0.92,0.0144420124819373,1.44365381752087,0.0435970156967417,"heavy",0
45,0.44,0.93,0.0149390277200799,1.52775239043637,0.0498894475160553,"heavy",0
46,0.45,0.94,0.011071879385482,1.58873538985241,0.0536426410585752,"heavy",0
47,0.46,0.95,-0.635613406913388,0.0835553271578866,9.99999999473644e-09,"heavy",0
48,0.47,0.96,0.0320122135213526,1.49668508127793,0.0464289464067728,"heavy",0
49,0.48,0.97,0.0797289651862719,1.69017340742152,0.0615642706656436,"heavy",0
50,0.49,0.98,0.115455201095277,1.75884735607001,0.0688491545708956,"heavy",0
51,0.5,0.99,0.142588714684877,1.75330199379479,0.0705607038380468,"heavy",0
52,0.51,1,0.155761294238751,1.8313557596186,0.0779607740296542,"heavy",0
53,0.52,1.01,0.16026380964485,1.97716035103242,0.0903160722130282,"heavy",0
54,0.53,1.02,0.157408398216064,1.97830038824695,0.0903657341225182,"heavy",0
55,0.54,1.03,0.15998901737411,2.02722365856937,0.094538531973709,"light",0
56,0.55,1.04,0.155698775499637,1.96461137024046,0.089059095318677,"heavy",0
57,0.56,1.05,0.155442818568109,1.9772538832649,0.0902086536056793,"heavy",0
58,0.57,1.06,0.159163104063956,2.03794757945977,0.0956366667348797,"light",0
59,0.58,1.07,0.163017250741398,2.09364757103495,0.100717120838882,"light",0
60,0.59,1.08,0.102101351568668,1.86733909962128,0.0742965721355688,"heavy",0
61,0.6,1.09,-0.0384877703246136,2.06869297532303,0.0710385329232376,"light",0
62,0.61,1.1,-0.219095519558628,247.512726107239,8.99352084668502,"light",0
63,0.62,1.11,-0.246903595950339,191.328925201899,6.88617244326911,"light",0
64,0.63,1.12,-0.276655870388516,188.407374179658,6.56846493587011,"light",0
65,0.64,1.13,-0.0978182174451458,1.90384018356518,0.0593989416921255,"heavy",0
66,0.65,1.14,0.0453074999429171,1.49563179742408,0.0488688738769786,"heavy",0
67,0.66,1.15,0.0718998101010042,1.62044440989708,0.0598565237607452,"heavy",0
68,0.67,1.16,0.0997389092255004,1.68946728580031,0.0660662177398576,"heavy",0
69,0.68,1.17,0.0878610284256475,1.63031610478566,0.0604279134430868,"heavy",0
70,0.69,1.18,0.08341563470833,1.58965187455179,0.0570915680119005,"heavy",0
71,0.7,1.19,0.06281632611704,1.49738050754925,0.0494911127162896,"heavy",52
72,0.71,1.2,0.0622431622927813,1.53051636321632,0.0520859548263898,"heavy",0
73,0.72,1.21,0.0465929607098069,1.40565210972665,0.0428550183246744,"heavy",0
74,0.73,1.22,0.0473112868096258,1.46323852273258,0.0468997307814168,"heavy",0
75,0.74,1.23,0.0480014077603369,1.5083979529719,0.0502000875931734,"heavy",0
76,0.75,1.24,0.0543412982080501,1.57527174661993,0.05533236635825,"heavy",0
77,0.76,1.25,0.0452844993965674,1.54542331577374,0.0526932347858986,"heavy",0
78,0.77,1.26,0.0183563686471949,1.4885986885983,0.047338500890732,"heavy",0
79,0.78,1.27,-0.00633503406988054,1.47761878243866,0.045583889300407,"heavy",52
80,0.79,1.28,-0.013990105420922,1.55883932421103,0.0519284622633748,"heavy",0
81,0.8,1.29,-0.0110662811999328,1.59178580880026,0.0555811086791718,"heavy",0
82,0.81,1.3,-0.0114266008815218,1.56051108158324,0.0541025406659119,"heavy",52
83,0.82,1.31,-0.0199652900323521,1.58074383137151,0.0556210536276884,"heavy",0
84,0.83,1.32,-0.0288761136725339,1.54287631969857,0.0529488013525613,"heavy",0
85,0.84,1.33,-0.0217933187329445,1.68645224707196,0.0650572955414758,"heavy",0
86,0.85,1.34,-0.0215684856056931,1.70503440590383,0.0685378682856868,"heavy",0
87,0.86,1.35,-0.0535363607063317,1.55749541141311,0.0533488534845872,"heavy",0
88,0.87,1.36,-0.0512789884309196,1.56710225146954,0.054411971749159,"heavy",52
89,0.88,1.37,-0.0339728985993227,1.52956905542897,0.0535149690138774,"heavy",0
90,0.89,1.38,-0.00515422433795495,1.69041103414845,0.0692981040119951,"heavy",0
91,0.9,1.39,0.0163095090382732,1.75789071129375,0.0759512120432746,"heavy",0
92,0.91,1.4,0.00685503378128679,1.55454372814487,0.0566151318672446,"heavy",0
93,0.92,1.41,-0.00197202525931909,1.46620321172844,0.0492287350480098,"heavy",0
94,0.93,1.42,-0.00821625008770125,1.27602959335931,0.0354868329246279,"heavy",0
95,0.94,1.43,0.0110517962438083,1.41969325146796,0.0457243422137617,"heavy",0
96,0.95,1.44,0.0234170863014403,1.47789528556337,0.0507209953677142,"heavy",0
97,0.96,1.45,0.0238192606895098,1.44594085063587,0.0475912241473643,"heavy",0
98,0.97,1.46,0.0190866973786896,1.45122737970219,0.0467645860889814,"heavy",0
99,0.98,1.47,0.00557749762528233,1.41442781393475,0.0428131289277584,"heavy",0
100,0.99,1.48,0.00975386825698884,1.53849283035519,0.0511293669749297,"heavy",0
101,1,1.49,0.0179992462164111,1.45770629789603,0.0451347803981401,"heavy",0
102,1.01,1.5,0.0623221677178919,1.5563983142824,0.0536532732204984,"heavy",52
103,1.02,1.51,0.108587454849996,1.68904221776748,0.0656801706134049,"heavy",0
104,1.03,1.52,0.133232316686697,1.66937983427867,0.064701601708032,"heavy",0
105,1.04,1.53,0.149072807163404,1.66512336379707,0.0660651477113317,"heavy",0
106,1.05,1.54,0.134596905919837,1.57805023817475,0.0580676796653464,"heavy",0
107,1.06,1.55,0.133671930187389,1.56482291051433,0.0569892241181574,"heavy",0
108,1.07,1.56,0.140192976165403,1.72756146990704,0.0701128272285674,"heavy",52
109,1.08,1.57,0.140173960126317,1.74121385024658,0.0712750034377938,"heavy",0
110,1.09,1.58,0.136217625230124,1.76691791395323,0.0731856088988942,"heavy",0
111,1.1,1.59,0.128872571352259,1.76674926195086,0.0728602639132663,"heavy",0
112,1.11,1.6,0.135756932719059,1.8645470173604,0.0813064213647005,"heavy",0
113,1.12,1.61,0.127355631638062,1.87647078960576,0.0818747750953845,"heavy",0
114,1.13,1.62,0.110389899675463,1.79058331143317,0.0737487546531079,"heavy",0
115,1.14,1.63,-0.0172707242477524,1.93093763676116,0.0699506078623424,"heavy",0
116,1.15,1.64,-0.232212826579354,268.714349747489,10.0326794111443,"light",0
117,1.16,1.65,-0.232212826579354,268.714349747489,10.0326794111443,"light",0
118,1.17,1.66,-0.239315855325019,281.282357183388,10.648353440463,"light",0
119,1.18,1.67,-0.0900114743499855,3.56763163468372,0.150201065068128,"light",0
120,1.19,1.68,0.0807892660642314,1.71111196951571,0.0690067416278151,"heavy",0
121,1.2,1.69,0.0864842635732025,1.62249591303509,0.0485929114085608,"heavy",0
122,1.21,1.7,0.121505937466597,1.72270537514725,0.0565283909510085,"heavy",0
123,1.22,1.71,0.128477571350438,1.70197234135685,0.05551902544501,"heavy",0
124,1.23,1.72,0.125519889948774,1.65734509797624,0.0523197743059706,"heavy",0
125,1.24,1.73,0.110229109354187,1.63637595014454,0.0501623102358439,"heavy",0
126,1.25,1.74,0.0912045652115947,1.52909540654595,0.042285413348979,"heavy",0
127,1.26,1.75,0.09082578790341,1.60162360322433,0.0469298881839604,"heavy",0
128,1.27,1.76,0.0924849270118353,1.59543610682623,0.0466061291170134,"heavy",0
129,1.28,1.77,0.0921449046848938,1.57958162412676,0.0455714217538461,"heavy",0
130,1.29,1.78,0.084225337424006,1.54048507862397,0.0426718458211355,"heavy",0
131,1.3,1.79,0.0663572496063246,1.57822174688589,0.0443143910925498,"heavy",0
132,1.31,1.8,0.0224224798780801,1.47168913157678,0.035885626458659,"heavy",0
133,1.32,1.81,-0.00903806146051433,1.43277526508768,0.0329116954347442,"heavy",0
134,1.33,1.82,-0.0217500215989634,1.47006924589246,0.0356914242682448,"heavy",0
135,1.34,1.83,-0.0146522888728859,1.5512763689373,0.0425891769930596,"heavy",0
136,1.35,1.84,-0.0185242098221417,1.49252039708931,0.0395973220378237,"heavy",0
137,1.36,1.85,-0.0352062740117301,1.41941676425195,0.0348059923598591,"heavy",0
138,1.37,1.86,-0.0321533941377889,1.5086130520227,0.0405696955953492,"heavy",0
139,1.38,1.87,-0.0563816219629101,1.37952944621119,0.0317146145855863,"heavy",0
140,1.39,1.88,-0.0603313232148957,1.36169012538858,0.030218600262245,"heavy",0
141,1.4,1.89,-0.0587336078375111,1.39737635861016,0.0323395224274976,"heavy",0
142,1.41,1.9,-0.0836549574913585,1.30708244082064,0.0271413344504494,"heavy",0
143,1.42,1.91,-0.10296525294949,1.38018747435664,0.0286992696180314,"heavy",0
144,1.43,1.92,-0.0535333971317926,1.44297781393962,0.0372052578037502,"heavy",0
145,1.44,1.93,-0.0381546823279014,1.48285964656227,0.0392344310584978,"heavy",0
146,1.45,1.94,-0.0707971661114702,1.18549486242733,0.0213390147550349,"heavy",0
147,1.46,1.95,-0.10721247798216,1.12240762339258,0.0166972592805752,"heavy",52
148,1.47,1.96,-0.114607062282138,1.09702208863824,0.0151444071860758,"heavy",52
149,1.48,1.97,-0.118297592887904,1.09895359180401,0.0149581990859989,"heavy",52
150,1.49,1.98,-0.12210905342338,1.11296399552115,0.0148823482534283,"heavy",0
151,1.5,1.99,-0.105324053943533,1.19915813206199,0.0194881672598432,"heavy",0
152,1.51,2,-0.105331857884638,1.20372564151108,0.0190934451065422,"heavy",0
153,1.52,2.01,-0.111793914784336,1.09307197264663,0.0149141952645882,"heavy",0
154,1.53,2.02,-0.104210669199594,1.09750088065728,0.0157983635281896,"heavy",52
