"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
1,0,0.49,-0.668062962376248,2.52075722886242,0.0643911120002678,"light",0
2,0.01,0.5,-0.667787283118267,2.51770847121508,0.0642576550125071,"light",0
3,0.02,0.51,-0.673468234185413,2.42820834516499,0.0600458392459936,"light",0
4,0.03,0.52,-0.680116031108047,2.03084623876755,0.0422357117204778,"light",0
5,0.04,0.53,-0.702594282812706,1.73523355396762,0.0293807714254353,"heavy",0
6,0.05,0.54,-0.68958650115727,1.77157711727971,0.031395870999047,"heavy",0
7,0.06,0.55,-0.811274089682787,2.23436834162687,0.0333619076241357,"light",0
8,0.07,0.56,-0.932255715087545,317.612528216683,5.48185932765613,"light",0
9,0.08,0.57,-0.921561091224292,292.711509674155,5.26629518996655,"light",0
10,0.09,0.58,-0.952149534875288,111.299646013393,2.07620791001954,"light",0
11,0.1,0.59,-0.817862731315782,2.99587608493187,0.0609264936159026,"light",0
12,0.11,0.6,-0.71914108551729,7.42046720501161,0.233658180326384,"light",0
13,0.12,0.61,-0.693706725784519,223.22729440357,8.40354879595865,"light",0
14,0.13,0.62,-0.692893796282695,3.48231342696069,0.088414898282142,"light",0
15,0.14,0.63,-0.689062916743135,5.13207609591443,0.152139163799852,"light",0
16,0.15,0.64,-0.692084296119922,264.059124655178,10.1507308127633,"light",0
17,0.16,0.65,-0.697138724916427,280.18024289182,10.9370297269011,"light",0
18,0.17,0.66,-0.700600586113697,231.328265412305,9.21433214784364,"light",0
19,0.18,0.67,-0.70857041391326,257.585273159929,9.74213541051373,"light",0
20,0.19,0.68,-0.708770791643926,36.1969813386778,1.36827406763863,"light",0
21,0.2,0.69,-0.709066363078627,242.744739174865,9.72226152370033,"light",0
22,0.21,0.7,-0.712371183305768,246.027161935717,9.88951457819347,"light",0
23,0.22,0.71,-0.713676969886876,221.458482443871,8.85082632005494,"light",0
24,0.23,0.72,-0.712603388204809,153.198774804958,6.07745211676127,"light",0
25,0.24,0.73,-0.721077700995875,268.177129923613,9.98013118237713,"light",0
26,0.25,0.74,-0.729689077317038,10.6053471353989,0.35583578605732,"light",0
27,0.26,0.75,-0.739562070420759,7.54565138326337,0.241938784977183,"light",0
28,0.27,0.76,-0.746057519306403,7.21288472705634,0.231462967143265,"light",0
29,0.28,0.77,-0.761551531868751,5.13797464428563,0.150986697810959,"light",0
30,0.29,0.78,-0.761074871062175,5.13831887994693,0.1543482665402,"light",0
31,0.3,0.79,-0.765480873394672,199.671908822386,7.68921957423434,"light",0
32,0.31,0.8,-0.772528979789135,269.040945847628,10.7392384495466,"light",0
33,0.32,0.81,-0.748294019995083,249.929331665193,10.9979909470988,"light",0
34,0.33,0.82,-0.728692540345211,174.45758250616,7.85371743003358,"light",0
35,0.34,0.83,-0.727408733466997,251.191554598413,11.2698760432836,"light",0
36,0.35,0.84,-0.723539388842028,238.248121444534,10.3726253796889,"light",0
37,0.36,0.85,-0.705824617423793,45.4496807663581,1.94001216065403,"light",0
38,0.37,0.86,-0.697810248617157,5.13212319176406,0.165190338700944,"light",0
39,0.38,0.87,-0.6914893712775,3.07400262646754,0.0757312553602792,"light",0
40,0.39,0.88,-0.692159774993968,2.71104134457709,0.0608922273681775,"light",0
41,0.4,0.89,-0.677201659551956,5.1296932497506,0.158028302735068,"light",0
42,0.41,0.9,-0.677106889866392,4.38849778877576,0.125331471119227,"light",0
43,0.42,0.91,-0.65864068696577,5.12881086531142,0.157048028239004,"light",0
44,0.43,0.92,-0.641308905300183,31.4650937609101,1.21062404236028,"light",0
45,0.44,0.93,-0.647202417425129,9.80554814157331,0.348461018366936,"light",0
46,0.45,0.94,-0.633313400970683,239.505208110965,9.72386045427054,"light",0
47,0.46,0.95,-0.641758972594835,11.5527801216684,0.422977216674165,"light",0
