"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
53,0.52,1.01,0.204451583169723,1.9503378116237,0.0968034034631178,"heavy",0
54,0.53,1.02,0.215986661933846,1.99169438436973,0.10202222737425,"heavy",0
55,0.54,1.03,0.230332677242598,2.23052671856638,0.127926879375275,"light",0
56,0.55,1.04,0.233277205165496,2.36817279877228,0.143561405017414,"light",0
57,0.56,1.05,0.239149600029473,2.52022544997102,0.161570889542396,"light",0
58,0.57,1.06,0.234041412768572,2.46814590500066,0.156080272478795,"light",0
59,0.58,1.07,0.231487025352123,2.48993150567858,0.159154076487472,"light",0
60,0.59,1.08,0.171612248829477,2.09185600692918,0.106657017995259,"light",0
61,0.6,1.09,0.023644819212548,3.16786125334487,0.147013636329172,"light",0
62,0.61,1.1,-0.117726665856534,233.272418338942,10.4851528445572,"light",0
63,0.62,1.11,-0.145579443835882,220.25935592052,9.59991133452105,"light",0
64,0.63,1.12,-0.159887581684122,263.287199113852,11.6007051624563,"light",0
65,0.64,1.13,0.0227406990701013,2.60996833618512,0.120363352781595,"light",0
66,0.65,1.14,0.0383449540372048,251.527135632309,12.3213755364006,"light",0
67,0.66,1.15,0.0449348713440304,182.906129927718,8.88981348220649,"light",0
68,0.67,1.16,0.060427633133737,198.439076745648,9.95419038870309,"light",0
69,0.68,1.17,0.0496440392149183,265.812839135707,13.1021430496767,"light",0
70,0.69,1.18,0.0376276073144367,264.932874393931,13.2252577610396,"light",0
71,0.7,1.19,0.0206287763155484,201.248998222519,9.91068772992773,"light",0
72,0.71,1.2,-0.00520677901698459,179.329149246064,8.51555576327667,"light",0
73,0.72,1.21,-0.0265812231879922,262.365476513637,11.9581389584323,"light",0
74,0.73,1.22,-0.0511326846396782,244.423430682503,10.8010826102962,"light",0
75,0.74,1.23,-0.0732097991026528,264.415896551341,11.250807663645,"light",0
76,0.75,1.24,-0.0769592048364418,247.293367651946,10.436746867393,"light",0
77,0.76,1.25,-0.0831345005326731,240.63342635874,9.91514370139605,"light",0
78,0.77,1.26,-0.111868766990112,244.325924949562,9.58749084106763,"light",0
79,0.78,1.27,-0.160132374052775,191.891571312046,7.01312803931657,"light",0
80,0.79,1.28,-0.194293407330441,254.190685218793,9.35781531277258,"light",0
81,0.8,1.29,-0.188422147091781,271.207479012536,10.3749442921088,"light",0
82,0.81,1.3,-0.187857052869297,260.870702704784,10.0692516218594,"light",0
83,0.82,1.31,-0.177040256376757,272.65071896219,10.5589553595605,"light",0
84,0.83,1.32,-0.192586080906723,243.700371486898,8.92122794004668,"light",0
85,0.84,1.33,-0.203234145015768,244.766047621464,8.92247405920096,"light",0
86,0.85,1.34,-0.198891127756111,225.552806821148,8.76624557420512,"light",0
87,0.86,1.35,-0.213343844035707,249.42527407239,9.80014741734971,"light",0
88,0.87,1.36,-0.228853925235481,206.676715613895,8.16254955193116,"light",0
89,0.88,1.37,-0.242217289319479,273.658427926696,10.4751555584868,"light",0
90,0.89,1.38,-0.20658533505622,252.70087852149,10.4542103542506,"light",0
91,0.9,1.39,-0.174734775340685,247.98011235608,10.4111943884894,"light",0
92,0.91,1.4,-0.16311120320263,183.1389180178,7.53255371135984,"light",0
93,0.92,1.41,-0.160924839044351,234.539385135045,9.56280077860012,"light",0
94,0.93,1.42,-0.167664854375543,275.496003819911,10.7834071368039,"light",0
95,0.94,1.43,-0.154937809606099,221.775808212701,8.75342195945554,"light",0
96,0.95,1.44,-0.150183876495943,248.696935244979,9.62710609075574,"light",0
97,0.96,1.45,-0.15543399701833,261.723557790819,9.9008791020002,"light",0
98,0.97,1.46,-0.15326664496977,278.086226958786,10.6170839752735,"light",0
99,0.98,1.47,-0.160095490746246,199.744508261075,7.84344944303249,"light",0
100,0.99,1.48,-0.183510241538642,235.793956091363,8.79696293145448,"light",0
101,1,1.49,-0.177264406784314,227.33454137386,8.5787509164519,"light",0
102,1.01,1.5,-0.158989022515916,249.763631983661,9.19394042226457,"light",0
103,1.02,1.51,-0.118434970797693,238.983525676713,8.87464141181075,"light",0
104,1.03,1.52,-0.0648861599588044,177.296880673941,7.19221711132382,"light",0
105,1.04,1.53,-0.0252170291913545,176.500315345962,7.47184873003469,"light",0
106,1.05,1.54,-0.00552736807408298,238.447753859714,10.4818451049403,"light",0
107,1.06,1.55,0.00441460328035491,198.739060516508,9.04821699403525,"light",0
108,1.07,1.56,0.00515077803178462,223.762417707856,10.2573114087583,"light",0
109,1.08,1.57,0.00792680595397205,264.914413250094,12.33991021829,"light",0
110,1.09,1.58,0.00853429986657715,182.663229267909,8.56208333671996,"light",0
111,1.1,1.59,0.00858137628326218,260.445347534763,12.4051072496491,"light",0
112,1.11,1.6,0.00249004250284423,256.814296560963,11.6644135199249,"light",0
113,1.12,1.61,0.00227272828086897,257.353489202927,11.676845085895,"light",0
114,1.13,1.62,-0.0287690385272616,249.569924155041,10.6288595128251,"light",0
115,1.14,1.63,-0.0470653916878671,2.1014068901066,0.0755539507968752,"light",0
116,1.15,1.64,-0.245763135154094,163.415721817327,5.84086052182357,"light",0
117,1.16,1.65,-0.269870319957612,103.893339373513,3.70035079250642,"light",0
118,1.17,1.66,-0.304046012855469,290.073936195326,10.1069482071559,"light",0
119,1.18,1.67,-0.166806697351756,2.86380019547897,0.103039089720447,"light",0
120,1.19,1.68,-0.00873016395811721,1.62933737155379,0.0577500270741336,"heavy",0
121,1.2,1.69,0.0293278252660352,1.6234190763626,0.0611026228969736,"heavy",0
122,1.21,1.7,0.0583898645547175,1.60955541216983,0.06029118598958,"heavy",0
123,1.22,1.71,0.0719107741446936,1.55046941792814,0.0560101836757735,"heavy",0
124,1.23,1.72,0.0662164694379702,1.53849406554322,0.0550462215362872,"heavy",0
125,1.24,1.73,0.0978052763115714,1.65762535966842,0.0670022775871301,"heavy",0
126,1.25,1.74,0.12137466142893,1.65580473659595,0.0677516220606052,"heavy",0
127,1.26,1.75,0.144317222653217,1.66109596286832,0.0684130279466888,"heavy",0
128,1.27,1.76,0.16415988445235,1.62203811419371,0.0647113463116865,"heavy",0
129,1.28,1.77,0.186134931193093,1.68283770017396,0.070541536054781,"heavy",0
130,1.29,1.78,0.198580838551728,1.64059290471894,0.0661099612645522,"heavy",0
