"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
42,0.41,0.9,-2.86147426702346,0.100288277739473,1e-08,"heavy",0
43,0.42,0.91,-1.13332081778961,1.03095421365019,0.0101417498372805,"heavy",0
44,0.43,0.92,-1.11104690392535,0.990158196538305,0.00922517692460016,"heavy",0
45,0.44,0.93,-1.12024019859506,0.760053010730149,0.00408690615705791,"heavy",0
46,0.45,0.94,-1.10415273032107,0.85904927102449,0.00610845049392604,"heavy",0
47,0.46,0.95,-1.12529967050717,0.745835335954928,0.00371683556389486,"heavy",52
48,0.47,0.96,-3.82987095491118,0.113093337011624,1e-08,"heavy",0
49,0.48,0.97,-3.85044921340171,0.113363879220451,1e-08,"heavy",0
50,0.49,0.98,-3.87923928836331,0.113725266400313,1e-08,"heavy",0
51,0.5,0.99,-3.8482859892453,0.112285072225969,1e-08,"heavy",0
52,0.51,1,-3.87811363261573,0.11275852881292,1e-08,"heavy",0
53,0.52,1.01,-3.89508849747438,0.112996609964403,1e-08,"heavy",0
54,0.53,1.02,-3.88953967707081,0.112970270676941,1e-08,"heavy",0
55,0.54,1.03,-3.874362887272,0.11285539550117,1e-08,"heavy",0
56,0.55,1.04,-3.88005280680373,0.11310847466855,1e-08,"heavy",0
57,0.56,1.05,-3.13264112089993,0.0443888082749602,1e-08,"heavy",0
58,0.57,1.06,-3.42832030410595,0.107547744024161,1e-08,"heavy",0
59,0.58,1.07,-3.90455969565712,0.113934672371297,1e-08,"heavy",0
60,0.59,1.08,-4.39125309239612,0.121331653776048,1e-08,"heavy",0
61,0.6,1.09,-4.38454523912514,0.121339451606519,9.99999999473644e-09,"heavy",52
62,0.61,1.1,-4.41058501930091,0.121979845024643,1e-08,"heavy",0
63,0.62,1.11,-4.4036923853187,0.12179153819392,1e-08,"heavy",0
64,0.63,1.12,-4.36640816903039,0.120958010323707,1e-08,"heavy",0
65,0.64,1.13,-4.41155190990451,0.121588939244983,1e-08,"heavy",0
66,0.65,1.14,-4.45124952169494,0.122087020037186,1e-08,"heavy",0
67,0.66,1.15,-4.43999561222522,0.122153695346307,1e-08,"heavy",0
68,0.67,1.16,-4.45188736606392,0.122366532149686,1e-08,"heavy",0
69,0.68,1.17,-4.474476295414,0.123211120275664,1e-08,"heavy",0
70,0.69,1.18,-4.44601769843528,0.122450712058358,1e-08,"heavy",0
71,0.7,1.19,-3.98381733700578,0.115345115770034,1e-08,"heavy",0
72,0.71,1.2,-4.17470322543949,0.051779320447134,1e-08,"heavy",0
73,0.72,1.21,-1.3671085757334,2.11163470878349,0.0149513021048863,"light",0
74,0.73,1.22,-5.23417031524726,0.136037978196868,1e-08,"heavy",0
75,0.74,1.23,-4.95282659934239,0.131331233483831,9.99999999820589e-09,"heavy",0
76,0.75,1.24,-1.34008981823777,2.30251094665966,0.0175922657633641,"light",0
77,0.76,1.25,-1.34554036337065,3.00754509854282,0.0267339909632455,"light",0
78,0.77,1.26,-1.32544824042561,12.2074595874916,0.15782671182156,"light",0
79,0.78,1.27,-1.30526471189598,371.639259771933,6.11371922515195,"light",0
80,0.79,1.28,-1.29945473807226,252.439673878796,4.46107081736727,"light",0
81,0.8,1.29,-1.27587643454172,342.53334538474,5.76360169174317,"light",0
82,0.81,1.3,-1.08956107174624,1.4934086981083,0.01812297588193,"heavy",0
83,0.82,1.31,-1.03281566341626,28.5552843879435,0.697825699654324,"light",0
84,0.83,1.32,-1.03787481948682,323.381515182005,8.44959135642305,"light",0
85,0.84,1.33,-1.0006356680273,286.148165078542,8.07780235731521,"light",0
86,0.85,1.34,-0.998193851171129,281.121229942654,8.14744736656042,"light",0
