"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
1,0,0.49,-1.09335607881299,329.498366687829,6.15942619626683,"light",0
2,0.01,0.5,-1.09508833666828,286.656880382408,5.29134507280885,"light",0
3,0.02,0.51,-1.09070361380075,282.6225994459,5.24304847707195,"light",0
4,0.03,0.52,-1.04525660701116,285.650069310949,5.98889294058638,"light",0
5,0.04,0.53,-0.979739165974951,274.875637775586,6.88817779307325,"light",0
6,0.05,0.54,-0.922151937774211,112.504000197092,3.03892390233938,"light",0
7,0.06,0.55,-0.899001765233462,280.784575505885,6.98096417886902,"light",0
8,0.07,0.56,-0.897433922912877,9.11034861075527,0.176996813331448,"light",0
9,0.08,0.57,-0.884922756549392,11.7920246662603,0.222011274058462,"light",0
10,0.09,0.58,-0.891250126506468,11.7967749688083,0.233298097999619,"light",0
11,0.1,0.59,-0.930688758032462,5.17643768602634,0.0807622305235897,"light",0
12,0.11,0.6,-0.948746904688224,4.61258935847186,0.0838376685840622,"light",0
13,0.12,0.61,-0.947328263072932,6.69609626083478,0.127863459879094,"light",0
14,0.13,0.62,-0.86425466253729,2.12058555628035,0.0349905205448002,"light",0
15,0.14,0.63,-0.886244943427251,1.32845826051978,0.0138302745451469,"heavy",0
16,0.15,0.64,-0.743929691421784,1.01703350020294,0.0119747154305276,"heavy",0
17,0.16,0.65,-0.6593142970189,0.74386173916792,0.00637887819015472,"heavy",52
18,0.17,0.66,-0.785076045687205,0.786650733402267,0.0048037443419212,"heavy",0
19,0.18,0.67,-0.783071805561034,0.768234143695852,0.00455901701072636,"heavy",0
20,0.19,0.68,-0.817072977203603,0.7772386945445,0.00462338154213213,"heavy",0
21,0.2,0.69,-0.870765425143364,0.788217832262907,0.00445489037006253,"heavy",0
22,0.21,0.7,-0.927380922451315,0.845095302057978,0.0046280166602161,"heavy",52
23,0.22,0.71,-0.977755749914388,0.842998443317826,0.00408513231874855,"heavy",52
24,0.23,0.72,-0.95442749711691,0.879507685120978,0.0048098628379466,"heavy",52
25,0.24,0.73,-0.94589894473269,0.863781736979672,0.00447613483386611,"heavy",0
26,0.25,0.74,-1.56737429459783,0.0902017521888068,1e-08,"heavy",0
27,0.26,0.75,-0.936857323889692,0.90674526558469,0.00534764373701476,"heavy",0
