"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
1,0,0.49,-0.989897348829227,1.47011507815461,0.0252906507192191,"heavy",0
2,0.01,0.5,-0.987337072150828,1.35610887829605,0.0210053435479017,"heavy",52
3,0.02,0.51,-0.991981646716025,1.24460482750545,0.0171890691891622,"heavy",0
4,0.03,0.52,-1.00105657904379,1.16306696481536,0.0144899866734801,"heavy",0
5,0.04,0.53,-1.00951653360539,1.12114144124098,0.0130848836970385,"heavy",0
6,0.05,0.54,-1.00752027218352,1.31534436939519,0.0194332246782932,"heavy",0
7,0.06,0.55,-1.10820907819248,1.32181994479466,0.017652642780073,"heavy",0
8,0.07,0.56,-1.32110720782184,0.0609709523248729,1e-08,"heavy",0
9,0.08,0.57,-1.41619998843472,2.86781819850188,0.0436391516555318,"light",0
10,0.09,0.58,-1.58396097885874,318.249940037083,5.43918750712763,"light",0
11,0.1,0.59,-1.4574075782868,2.45410565564666,0.0316811473339516,"light",0
12,0.11,0.6,-1.28739741094473,1.58148381954837,0.0198708781345778,"heavy",0
13,0.12,0.61,-1.30967912516174,2.57848635107312,0.0335018225705164,"light",0
14,0.13,0.62,-1.2485815530097,320.490118960607,5.92547204197034,"light",0
15,0.14,0.63,-1.15039228059687,5.18610985422049,0.0949464254084272,"light",0
16,0.15,0.64,-1.14154736801194,67.8228079232563,1.56710510380993,"light",0
17,0.16,0.65,-1.17217199798852,317.507832709881,7.41976360492767,"light",0
18,0.17,0.66,-1.19706028886591,196.633188700368,4.63409308414528,"light",0
19,0.18,0.67,-1.22130640433599,293.698069017392,7.04454357243159,"light",0
20,0.19,0.68,-1.24611843568211,326.313461310369,7.88670620322478,"light",0
21,0.2,0.69,-1.30406841128732,325.928567007595,7.38857744866464,"light",0
22,0.21,0.7,-1.33759055871379,230.503773992706,5.08441741406087,"light",0
23,0.22,0.71,-1.37238709813726,274.716552084785,5.93798696488356,"light",0
24,0.23,0.72,-1.42566966258853,70.9443332337597,1.4189748251464,"light",0
25,0.24,0.73,-1.45166653382868,13.35077745669,0.23763472314008,"light",0
26,0.25,0.74,-1.44143354120218,26.9249657685102,0.513048198714659,"light",0
27,0.26,0.75,-1.43749228248814,32.8478793233195,0.633101957994267,"light",0
28,0.27,0.76,-1.44377323009942,26.8806100379692,0.512426892063646,"light",0
